Rank,Club,Country,Level,Elo,From,To
38,Everton,ENG,1,1724.97375488,2020-07-27,2020-08-05
39,Bilbao,ESP,1,1722.82141113,2020-07-27,2020-08-05
40,Wolfsburg,GER,1,1722.79223633,2020-07-27,2020-08-05
41,Zenit,RUS,1,1722.57556152,2020-07-27,2020-08-05
42,Benfica,POR,1,1717.37548828,2020-07-26,2020-08-05
43,Granada,ESP,1,1716.82714844,2020-07-26,2020-08-05
44,Frankfurt,GER,1,1710.3885498,2020-07-27,2020-08-05
45,Sheffield United,ENG,1,1702.71057129,2020-07-27,2020-08-05
46,Levante,ESP,1,1700.94824219,2020-07-20,2020-08-05
47,Osasuna,ESP,1,1698.04101562,2020-07-27,2020-08-05
48,Lyon,FRA,1,1697.84985352,2020-07-27,2020-08-05
49,West Ham,ENG,1,1694.79833984,2020-07-27,2020-08-05
50,Eibar,ESP,1,1686.83520508,2020-07-27,2020-08-05
51,Newcastle,ENG,1,1686.59765625,2020-07-27,2020-08-05
52,Brugge,BEL,1,1685.00341797,2020-07-21,2020-08-05
53,Crystal Palace,ENG,1,1682.72290039,2020-07-27,2020-08-05
54,Marseille,FRA,1,1682.20458984,2020-07-27,2020-08-05
55,Young Boys,SUI,1,1674.50061035,2020-08-01,2020-08-03
56,Celta,ESP,1,1671.14038086,2020-08-01,2020-08-05
57,Betis,ESP,1,1668.77770996,2020-07-27,2020-08-05
58,Leganes,ESP,1,1665.91601562,2020-07-24,2020-08-05
59,Lille,FRA,1,1665.83532715,2020-07-24,2020-08-05
60,Freiburg,GER,1,1665.37683105,2020-07-20,2020-08-05
61,Brighton,ENG,1,1662.6652832,2020-07-27,2020-08-05
62,Mainz,GER,1,1657.33044434,2020-08-01,2020-08-05
63,Valladolid,ESP,1,1656.05456543,2020-08-01,2020-08-05
64,Basel,SUI,1,1654.72399902,2020-08-01,2020-08-03
65,Watford,ENG,1,1654.72167969,2020-07-27,2020-08-03
66,Hertha,GER,1,1653.32849121,2020-07-27,2020-08-03
67,Rennes,FRA,1,1649.56152344,2020-07-22,2020-08-03
68,Slavia Praha,CZE,1,1647.69018555,2020-07-22,2020-08-10
69,Sassuolo,ITA,1,1647.57910156,2020-07-30,2020-08-02
70,Alaves,ESP,1,1644.4588623,2020-07-30,2020-08-02
71,Dinamo Zagreb,CRO,1,1643.86376953,2020-07-30,2020-08-02
72,PSV,NED,1,1643.64990234,2020-07-30,2020-08-02
73,Celtic,SCO,1,1642.10595703,2020-07-30,2020-08-02
74,Bournemouth,ENG,1,1638.72631836,2020-07-30,2020-08-05
75,Werder,GER,1,1637.45678711,2020-07-30,2020-08-01
76,Crvena Zvezda,SRB,1,1637.23547363,2020-07-27,2020-08-01
77,Fiorentina,ITA,1,1636.43981934,2020-07-30,2020-08-02
78,Leeds,ENG,2,1633.65844727,2020-07-30,2020-08-05
79,LASK,AUT,1,1629.86572266,2020-07-30,2020-08-05
80,Aston Villa,ENG,1,1627.28820801,2020-07-30,2020-08-05
81,Alkmaar,NED,1,1622.79248047,2020-07-26,2020-08-18
82,Brentford,ENG,2,1620.73547363,2020-07-30,2020-08-04
83,Bueyueksehir,TUR,1,1620.21289062,2020-07-30,2020-08-04
84,Sporting,POR,1,1619.96911621,2020-07-30,2020-08-04
85,PAOK,GRE,1,1615.7791748,2020-07-30,2020-08-04
86,Montpellier,FRA,1,1614.38439941,2020-07-30,2020-08-04
87,Schalke,GER,1,1612.87634277,2020-07-30,2020-08-04
88,Feyenoord,NED,1,1610.70410156,2020-07-30,2020-08-03
89,Espanyol,ESP,1,1610.46020508,2020-07-30,2020-08-03
90,Augsburg,GER,1,1610.11230469,2020-07-30,2020-08-03
91,Gent,BEL,1,1609.76696777,2020-07-30,2020-08-03
92,Reims,FRA,1,1608.80493164,2020-07-30,2020-08-03
93,Nice,FRA,1,1608.7097168,2020-07-30,2020-08-01
94,Mallorca,ESP,1,1606.6763916,2020-07-30,2020-08-01
95,Koeln,GER,1,1605.32397461,2020-07-23,2020-08-01
96,Union Berlin,GER,1,1604.99182129,2020-07-23,2020-08-01
97,Rangers,SCO,1,1604.24365234,2020-07-23,2020-08-01
98,West Brom,ENG,2,1602.8248291,2020-07-27,2020-08-03
99,CFR Cluj,ROM,1,1600.86071777,2020-08-01,2020-08-03
100,Braga,POR,1,1599.75695801,2020-08-01,2020-08-04
None,Bielefeld,GER,1,1599.47692871,2020-08-01,2020-08-05
None,Lok Moskva,RUS,1,1597.85107422,2020-07-23,2020-08-11
None,Duesseldorf,GER,2,1596.32653809,2020-07-02,2020-08-05
None,Huesca,ESP,2,1595.57373047,2020-07-21,2020-08-05
None,AEK,GRE,1,1595.29907227,2020-07-20,2020-08-06
None,Dynamo Kyiv,UKR,1,1593.8605957,2020-07-20,2020-08-05
None,FC Krasnodar,RUS,1,1593.04919434,2020-07-23,2020-08-09
None,Sampdoria,ITA,1,1592.28295898,2020-07-30,2020-08-01
None,Fulham,ENG,2,1591.8416748,2020-07-31,2020-08-04
None,Monaco,FRA,1,1590.7611084,2020-03-12,2020-08-07
None,Bordeaux,FRA,1,1590.54956055,2020-03-12,2020-08-07
None,Cagliari,ITA,1,1588.63256836,2020-07-30,2020-08-01
None,Bologna,ITA,1,1587.01928711,2020-07-30,2020-08-02
None,CSKA Moskva,RUS,1,1586.80615234,2020-07-23,2020-08-08
None,Charleroi,BEL,1,1586.11999512,2020-03-08,2020-08-08
None,Udinese,ITA,1,1585.54040527,2020-07-30,2020-08-02
None,Torino,ITA,1,1584.94372559,2020-07-30,2020-08-02
None,Rapid Wien,AUT,1,1584.21533203,2020-07-06,2020-08-05
None,APOEL,CYP,0,1581.71472168,2020-02-28,2020-08-19
None,Strasbourg,FRA,1,1580.9440918,2020-03-12,2020-08-07
None,Rayo Vallecano,ESP,2,1577.96911621,2020-07-21,2020-08-05
None,Viktoria Plzen,CZE,1,1576.07983398,2020-07-09,2020-08-21
None,Parma,ITA,1,1575.72094727,2020-07-29,2020-08-02
None,Malmoe,SWE,1,1573.1730957,2020-07-27,2020-08-02
None,Nantes,FRA,1,1572.56872559,2020-03-12,2020-08-07
None,Angers,FRA,1,1572.02880859,2020-03-12,2020-08-07
None,Girona,ESP,2,1571.2388916,2020-07-21,2020-08-05
None,Stuttgart,GER,1,1570.84143066,2020-07-02,2020-08-05
None,Standard,BEL,1,1568.82373047,2020-03-08,2020-08-08
None,Cardiff,ENG,2,1563.78222656,2020-07-31,2020-08-05
None,Verona,ITA,1,1562.04199219,2020-07-30,2020-08-02
None,Molde,NOR,1,1559.8104248,2020-07-30,2020-08-01
None,Wolfsberg,AUT,1,1557.53625488,2020-07-06,2020-08-05
None,Genk,BEL,1,1555.79541016,2020-03-08,2020-08-09
None,Cadiz,ESP,2,1555.67858887,2020-07-21,2020-08-05
None,Almeria,ESP,2,1554.07580566,2020-07-21,2020-08-05
None,Trabzonspor,TUR,1,1553.58154297,2020-07-26,2020-08-05
None,Malaga,ESP,2,1553.29321289,2020-07-21,2020-08-05
None,Saint-Etienne,FRA,1,1552.9317627,2020-03-12,2020-08-07
None,Midtjylland,DEN,1,1552.85009766,2020-07-27,2020-08-05
None,Benevento,ITA,2,1549.80834961,2020-08-01,2020-08-05
None,Metz,FRA,1,1549.59997559,2020-03-12,2020-08-07
None,Apollon Lemesos,CYP,0,1548.33496094,2020-02-28,2020-08-19
None,Besiktas,TUR,1,1547.61987305,2020-07-26,2020-08-05
None,Antwerp,BEL,1,1544.83874512,2020-03-08,2020-08-08
None,Norwich,ENG,1,1542.53930664,2020-07-27,2020-08-05
None,Elche,ESP,2,1540.36401367,2020-07-21,2020-08-05
None,Nimes,FRA,1,1539.5390625,2020-03-12,2020-08-07
None,Genoa,ITA,1,1539.00695801,2020-07-30,2020-08-02
None,Razgrad,BUL,1,1538.99157715,2020-07-13,2020-08-08
None,M Tel Aviv,ISR,1,1538.11413574,2020-07-08,2020-08-19
None,Swansea,ENG,2,1537.81140137,2020-07-30,2020-08-05
None,StGallen,SUI,1,1537.25195312,2020-08-01,2020-08-03
None,FC Kobenhavn,DEN,1,1537.01452637,2020-07-27,2020-08-05
None,Brest,FRA,1,1536.32006836,2020-03-12,2020-08-07
None,Anderlecht,BEL,1,1534.67541504,2020-03-08,2020-08-09
None,Galatasaray,TUR,1,1531.80834961,2020-07-25,2020-08-05
None,Tenerife,ESP,2,1531.56530762,2020-07-21,2020-08-05
None,Las Palmas,ESP,2,1530.5345459,2020-07-21,2020-08-05
None,Zorya,UKR,1,1528.91210938,2020-07-20,2020-08-05
None,Fuenlabrada,ESP,2,1527.96362305,2020-07-18,2020-08-05
None,Guimaraes,POR,1,1527.86804199,2020-07-25,2020-09-15
None,Hannover,GER,2,1527.45068359,2020-06-29,2020-08-05
None,Oviedo,ESP,2,1526.84655762,2020-07-21,2020-08-05
None,Gijon,ESP,2,1523.5279541,2020-07-21,2020-08-05
None,Rio Ave,POR,1,1523.21447754,2020-07-26,2020-09-15
None,Spartak Moskva,RUS,1,1523.15734863,2020-07-23,2020-08-09
None,Zaragoza,ESP,2,1523.04138184,2020-07-21,2020-08-05
None,Derby,ENG,2,1522.4654541,2020-07-23,2020-08-05
None,Dijon,FRA,1,1522.28674316,2020-03-12,2020-08-07
None,Rijeka,CRO,1,1522.14526367,2020-07-26,2020-08-16
None,Heidenheim,GER,2,1520.48242188,2020-07-07,2020-08-05
None,Darmstadt,GER,2,1520.2512207,2020-06-29,2020-08-05
None,Alcorcon,ESP,2,1516.90234375,2020-07-21,2020-08-05
None,Utrecht,NED,1,1516.41625977,2020-03-09,2020-08-26
None,Norrkoeping,SWE,1,1515.35498047,2020-07-27,2020-08-03
None,Hamburg,GER,2,1514.75952148,2020-06-29,2020-08-05
None,Depor,ESP,2,1513.07275391,2020-07-18,2020-08-05
None,Albacete,ESP,2,1512.88757324,2020-07-21,2020-08-05
None,Millwall,ENG,2,1509.23876953,2020-07-23,2020-08-05
None,Wigan,ENG,2,1508.19641113,2020-07-23,2020-08-05
None,Osijek,CRO,1,1507.859375,2020-07-26,2020-08-15
None,Crotone,ITA,2,1507.7689209,2020-08-01,2020-08-05
None,Ferencvaros,HUN,1,1507.58422852,2020-06-28,2020-08-14
None,Rostov,RUS,1,1506.58215332,2020-07-23,2020-08-08
None,Stoke,ENG,2,1506.47033691,2020-07-23,2020-08-05
None,Lecce,ITA,1,1504.44824219,2020-07-30,2020-08-02
None,Sparta Praha,CZE,1,1503.34521484,2020-07-09,2020-08-22
None,Craiova,ROM,1,1502.13195801,2020-07-20,2020-08-03
None,Forest,ENG,2,1501.24279785,2020-07-23,2020-08-05
None,Dynamo Moskva,RUS,1,1500.63525391,2020-07-23,2020-08-10
None,Panathinaikos,GRE,1,1500.29504395,2020-07-20,2020-08-06
None,Lugo,ESP,2,1498.26257324,2020-07-21,2020-08-05
None,Paderborn,GER,2,1498.22912598,2020-07-02,2020-08-05
None,Mirandes,ESP,2,1497.5534668,2020-07-21,2020-08-05
None,Lugano,SUI,1,1497.46240234,2020-08-01,2020-08-03
None,Preston,ENG,2,1497.03125,2020-07-23,2020-08-05
None,Vitesse,NED,1,1496.20788574,2020-03-08,2020-08-26
None,Partizan,SRB,1,1495.16467285,2020-06-20,2020-08-01
None,Bochum,GER,2,1492.61230469,2020-06-29,2020-08-05
None,Troyes,FRA,2,1490.19580078,2020-03-12,2020-08-07
None,Blackburn,ENG,2,1489.03137207,2020-07-23,2020-08-05
None,Amiens,FRA,2,1488.11108398,2020-07-02,2020-08-07
None,Alanyaspor,TUR,1,1486.4152832,2020-07-26,2020-08-05
None,Lens,FRA,1,1481.36096191,2020-07-02,2020-08-07
None,Steaua,ROM,1,1481.07470703,2020-08-01,2020-08-19
None,Aarhus,DEN,1,1480.11975098,2020-07-30,2020-08-05
None,Lorient,FRA,1,1479.94714355,2020-07-02,2020-08-07
None,Desna,UKR,1,1479.62268066,2020-07-20,2020-08-05
None,Fenerbahce,TUR,1,1479.61828613,2020-07-26,2020-08-05
None,Bristol City,ENG,2,1477.09777832,2020-07-23,2020-08-05
None,Servette,SUI,1,1476.7545166,2020-08-01,2020-08-03
None,Ufa,RUS,1,1476.55432129,2020-07-23,2020-08-09
None,Austria Wien,AUT,1,1476.25244141,2020-07-16,2020-08-05
None,Brondby,DEN,1,1475.9519043,2020-07-27,2020-08-05
None,Sochi,RUS,1,1475.0604248,2020-07-12,2020-08-09
None,Lok Zagreb,CRO,1,1474.83605957,2020-07-26,2020-08-16
None,Djurgarden,SWE,1,1474.71069336,2020-07-27,2020-08-01
None,CSKA Sofia,BUL,1,1474.3927002,2020-07-13,2020-08-07
None,Middlesbrough,ENG,2,1473.05053711,2020-07-23,2020-08-05
None,Tula,RUS,1,1472.81396484,2020-07-23,2020-08-09
None,Numancia,ESP,2,1471.29345703,2020-07-21,2020-08-05
None,Kortrijk,BEL,1,1471.21228027,2020-03-08,2020-08-09
None,Holstein,GER,2,1469.51806641,2020-06-29,2020-08-05
None,Sandhausen,GER,2,1469.40563965,2020-06-29,2020-08-05
None,Rubin Kazan,RUS,1,1468.55334473,2020-07-23,2020-08-11
None,Hajduk,CRO,1,1467.42492676,2020-07-26,2020-08-16
None,Bodoe Glimt,NOR,1,1466.94702148,2020-07-31,2020-08-02
None,FK Astana,KAZ,0,1466.87023926,2019-12-13,2020-08-18
None,Rosenborg,NOR,1,1465.69299316,2020-07-31,2020-08-02
None,Willem II,NED,1,1465.65966797,2020-03-09,2020-08-26
None,Spezia,ITA,2,1465.00244141,2020-08-01,2020-08-05
None,Reading,ENG,2,1464.78125,2020-07-23,2020-08-05
None,Chievo,ITA,2,1464.64318848,2020-08-01,2020-08-04
None,Clermont,FRA,2,1464.26245117,2020-03-12,2020-08-07
None,Empoli,ITA,2,1464.20556641,2020-08-01,2020-08-04
None,Karabakh Agdam,AZE,0,1463.28564453,2019-12-13,2020-08-18
None,Sivasspor,TUR,1,1463.24194336,2020-07-26,2020-08-05
None,Extremadura,ESP,2,1462.43603516,2020-07-21,2020-08-05
None,Famalicao,POR,1,1461.31872559,2020-07-26,2020-09-15
None,Aue,GER,2,1459.60900879,2020-06-29,2020-08-05
None,Ponferradina,ESP,2,1459.48071289,2020-07-21,2020-08-05
None,Moreirense,POR,1,1459.32580566,2020-07-27,2020-09-15
None,Omonia,CYP,0,1459.00878906,2020-07-01,2020-08-19
None,Anorthosis,CYP,0,1459.00878906,2020-07-01,2020-08-19
None,Hammarby,SWE,1,1458.94848633,2020-07-28,2020-08-02
None,Olexandriya,UKR,1,1457.26867676,2020-07-26,2020-08-05
None,Terek Grozny,RUS,1,1456.76342773,2020-07-23,2020-08-09
None,Luzern,SUI,1,1456.69299316,2020-08-01,2020-08-03
None,Regensburg,GER,2,1456.12475586,2020-06-29,2020-08-05
None,Fuerth,GER,2,1455.55163574,2020-06-29,2020-08-05
None,Le Havre,FRA,2,1454.26623535,2020-03-12,2020-08-07
None,Nuernberg,GER,2,1454.26586914,2020-06-29,2020-08-05
None,QPR,ENG,2,1453.31616211,2020-07-23,2020-08-05
None,Brescia,ITA,1,1452.35449219,2020-07-30,2020-08-01
None,Huddersfield,ENG,2,1449.83251953,2020-07-23,2020-08-05
None,Sheffield Weds,ENG,2,1448.75256348,2020-07-23,2020-08-05
None,Astra,ROM,1,1448.48608398,2020-07-18,2020-08-19
None,Spal,ITA,1,1448.39428711,2020-07-30,2020-08-02
None,Hartberg,AUT,1,1448.17346191,2020-07-16,2020-08-05
None,Ajaccio,FRA,2,1444.66748047,2020-03-12,2020-08-07
None,Santa Clara,POR,1,1444.55444336,2020-07-25,2020-09-15
None,AIK,SWE,1,1444.31176758,2020-07-27,2020-08-02
None,Barnsley,ENG,2,1442.79199219,2020-07-23,2020-08-05
None,Osnabrueck,GER,2,1442.70288086,2020-06-29,2020-08-05
None,Groningen,NED,1,1441.86535645,2020-03-09,2020-08-26
None,Haecken,SWE,1,1440.05822754,2020-07-27,2020-08-01
None,Thun,SUI,1,1439.93359375,2020-08-01,2020-08-03
None,Guingamp,FRA,2,1439.07116699,2020-03-12,2020-08-07
None,St Truiden,BEL,1,1438.37915039,2020-03-08,2020-08-09
None,Mechelen,BEL,1,1436.73950195,2020-03-08,2020-08-09
None,Frosinone,ITA,2,1436.08654785,2020-08-01,2020-08-05
None,Maritimo,POR,1,1434.61376953,2020-07-26,2020-09-15
None,St Pauli,GER,2,1434.2376709,2020-06-29,2020-08-05
None,Karlsruhe,GER,2,1433.8449707,2020-06-29,2020-08-05
None,Sverdlovsk,RUS,1,1432.96276855,2020-07-23,2020-08-10
None,Cittadella,ITA,2,1431.5559082,2020-08-01,2020-08-05
None,Boavista,POR,1,1430.80078125,2020-07-26,2020-09-15
None,Zulte Waregem,BEL,1,1430.48620605,2020-03-08,2020-08-09
None,Legia,POL,1,1430.02355957,2020-07-20,2020-08-18
None,Zuerich,SUI,1,1429.79907227,2020-08-01,2020-08-03
None,Lech,POL,1,1428.92016602,2020-07-20,2020-08-18
None,Sturm Graz,AUT,1,1428.83081055,2020-07-06,2020-08-05
None,Caen,FRA,2,1428.51977539,2020-03-12,2020-08-07
None,Sion,SUI,1,1428.21337891,2020-08-01,2020-08-03
None,BATE,BLR,1,1428.08007812,2020-07-27,2020-08-02
None,Luton,ENG,2,1427.04919434,2020-07-23,2020-08-05
None,Heracles,NED,1,1426.8972168,2020-03-09,2020-08-26
None,Viitorul,ROM,1,1426.68652344,2020-07-30,2020-08-01
None,Orenburg,RUS,1,1425.8269043,2020-07-23,2020-08-08
None,Braunschweig,GER,2,1425.67126465,2020-07-01,2020-08-05
None,Wuerzburg,GER,2,1425.67126465,2020-07-01,2020-08-05
None,Videoton,HUN,1,1425.18103027,2020-06-28,2020-08-15
None,Mouscron,BEL,1,1424.51062012,2020-03-08,2020-08-08
None,Pisa,ITA,2,1424.10620117,2020-08-01,2020-08-05
None,Cremonese,ITA,2,1422.54931641,2020-08-01,2020-08-05
None,Heerenveen,NED,1,1422.46813965,2020-03-08,2020-08-26
None,Kasimpasa,TUR,1,1422.19006348,2020-07-27,2020-08-05
None,Aalborg,DEN,1,1421.39855957,2020-07-27,2020-08-05
None,Cosenza,ITA,2,1421.02038574,2020-08-01,2020-08-05
None,Maccabi Haifa,ISR,1,1419.50402832,2020-07-08,2020-08-19
None,Antalyaspor,TUR,1,1419.03552246,2020-07-25,2020-08-05
None,Trapani,ITA,2,1417.94824219,2020-08-01,2020-08-05
None,Altach,AUT,1,1417.70837402,2020-07-09,2020-08-05
None,Soligorsk,BLR,1,1417.22839355,2020-08-01,2020-08-06
None,Pordenone,ITA,2,1417.22509766,2020-08-01,2020-08-05
None,Gil Vicente,POR,1,1416.39428711,2020-07-25,2020-09-15
None,Birmingham,ENG,2,1415.38977051,2020-07-23,2020-08-05
None,Santander,ESP,2,1411.64245605,2020-07-21,2020-08-05
None,Botosani,ROM,1,1410.15063477,2020-07-29,2020-08-01
None,Slovan Liberec,CZE,1,1409.55456543,2020-07-13,2020-08-22
None,Venezia,ITA,2,1408.06762695,2020-08-01,2020-08-05
None,Charlton,ENG,2,1407.35217285,2020-07-23,2020-08-05
None,Toulouse,FRA,2,1407.09606934,2020-07-02,2020-08-07
None,Tambov,RUS,1,1406.46557617,2020-07-23,2020-08-08
None,Nordsjaelland,DEN,1,1406.33227539,2020-07-27,2020-08-05
None,Gaziantep FK,TUR,1,1406.30395508,2020-07-26,2020-08-05
None,Aberdeen,SCO,1,1406.1270752,2020-03-13,2020-08-01
None,Atromitos,GRE,1,1405.72705078,2020-07-19,2020-08-06
None,Kryliya Sovetov,RUS,1,1404.83862305,2020-07-16,2020-08-08
None,Aris,GRE,1,1403.12268066,2020-07-20,2020-08-06
None,Jablonec,CZE,1,1402.32226562,2020-07-09,2020-08-23
None,Valenciennes,FRA,2,1401.69824219,2020-03-12,2020-08-07
None,Pacos Ferreira,POR,1,1401.29174805,2020-07-25,2020-09-15
None,HNK Gorica,CRO,1,1400.91516113,2020-07-25,2020-08-14
None,Portimonense,POR,1,1397.50610352,2020-07-27,2020-09-15
None,St Poelten,AUT,1,1391.92224121,2020-07-05,2020-08-05
None,Elfsborg,SWE,1,1389.15100098,2020-07-27,2020-08-03
None,Konyaspor,TUR,1,1389.13220215,2020-07-26,2020-08-05
None,Belenenses,POR,1,1389.03613281,2020-07-27,2020-09-15
None,Tondela,POR,1,1388.86157227,2020-07-27,2020-09-15
None,Asteras Tripolis,GRE,1,1387.41870117,2020-07-19,2020-08-06
None,Zilina,SLK,0,1387.24755859,2020-07-01,2020-08-27
None,Goeztepe,TUR,1,1387.02990723,2020-07-26,2020-08-05
None,Levski,BUL,1,1386.93005371,2020-07-13,2020-08-10
None,Slovan Bratislava,SLK,0,1386.83740234,2019-12-13,2020-08-27
None,Hull,ENG,2,1386.0369873,2020-07-23,2020-08-05
None,Entella,ITA,2,1385.25244141,2020-08-01,2020-08-05
None,Mattersburg,AUT,1,1384.63342285,2020-07-05,2020-08-05
None,Setubal,POR,1,1383.90270996,2020-07-27,2020-09-15
None,Mlada Boleslav,CZE,1,1383.65100098,2020-07-13,2020-08-23
None,Salernitana,ITA,2,1382.83605957,2020-08-01,2020-08-05
None,Ilichivets,UKR,1,1381.83605957,2020-07-30,2020-08-05
None,Zwolle,NED,1,1381.31652832,2020-03-07,2020-08-26
None,Sparta Rotterdam,NED,1,1380.20532227,2020-03-09,2020-08-26
None,Beer-Sheva,ISR,1,1379.78747559,2020-07-08,2020-08-19
None,Den Haag,NED,1,1379.40625,2020-03-08,2020-08-26
None,Dnipro,UKR,1,1378.84326172,2020-07-26,2020-08-05
None,Emmen,NED,1,1378.26281738,2020-03-08,2020-08-26
None,Pescara,ITA,2,1377.87658691,2020-08-01,2020-08-05
None,Banik Ostrava,CZE,1,1377.31347656,2020-07-09,2020-08-23
None,Auxerre,FRA,2,1376.41027832,2020-03-12,2020-08-07
None,Nancy,FRA,2,1375.7713623,2020-03-12,2020-08-07
None,Piast Gliwice,POL,1,1375.20837402,2020-07-20,2020-08-18
None,Bohemians Praha,CZE,1,1373.89685059,2020-07-08,2020-08-23
None,Grenoble,FRA,2,1373.5880127,2020-03-12,2020-08-07
None,Paris FC,FRA,2,1371.51257324,2020-03-12,2020-08-07
None,Odense,DEN,1,1371.14575195,2020-07-30,2020-08-05
None,Dunajska,SLK,0,1370.49035645,2019-12-13,2020-08-27
None,Vaduz,LIE,0,1368.47021484,2020-03-13,2020-08-06
None,Randers,DEN,1,1367.83007812,2020-07-20,2020-08-05
None,Ruzomberok,SLK,0,1367.70422363,2019-12-13,2020-08-27
None,Perugia,ITA,2,1367.14978027,2020-08-01,2020-08-05
None,Nis,SRB,1,1366.92163086,2020-06-20,2020-08-01
None,Kolos,UKR,1,1365.54736328,2020-07-30,2020-08-05
None,Gaz Metan,ROM,1,1365.30151367,2020-07-26,2020-08-01
None,Odd Grenland,NOR,1,1365.11804199,2020-07-30,2020-08-02
None,Xamax,SUI,1,1364.72839355,2020-08-01,2020-08-03
None,Maribor,SVN,1,1363.84094238,2020-07-23,2020-08-19
None,Dinamo Brest,BLR,1,1363.640625,2020-08-01,2020-08-06
None,Eupen,BEL,1,1363.12451172,2020-03-08,2020-08-10
None,Ascoli,ITA,2,1362.85510254,2020-08-01,2020-08-05
None,Chateauroux,FRA,2,1361.11364746,2020-03-12,2020-08-07
None,Admira,AUT,1,1359.37902832,2020-07-05,2020-08-05
None,Rizespor,TUR,1,1359.13916016,2020-07-26,2020-08-05
None,Beitar,ISR,1,1357.13952637,2020-07-08,2020-08-19
None,Leuven,BEL,1,1356.78625488,2020-07-01,2020-08-10
None,Beerschot AC,BEL,1,1356.78625488,2020-07-01,2020-08-10
None,Beroe Stara Zagora,BUL,1,1355.90258789,2020-07-13,2020-08-10
None,Goeteborg,SWE,1,1355.70593262,2020-07-27,2020-08-02
None,Erzurum BB,TUR,1,1353.88525391,2020-07-01,2020-08-05
None,Fatih Karaguemruek,TUR,1,1353.88525391,2020-07-01,2020-08-05
None,Hatayspor,TUR,1,1353.88525391,2020-07-01,2020-08-05
None,Stabaek,NOR,1,1352.5411377,2020-07-31,2020-08-02
None,Kristiansund,NOR,1,1351.87658691,2020-07-30,2020-08-02
None,Sochaux,FRA,2,1351.6796875,2020-03-12,2020-08-07
None,Malatyaspor,TUR,1,1351.14501953,2020-07-26,2020-08-05
None,Chambly Oise,FRA,2,1350.70227051,2020-03-12,2020-08-07
None,Kayseri,TUR,1,1350.38024902,2020-07-26,2020-08-05
None,Venlo,NED,1,1348.85229492,2020-03-08,2020-08-26
None,Juve Stabia,ITA,2,1347.94921875,2020-08-01,2020-08-05
None,Twente,NED,1,1347.82373047,2020-03-08,2020-08-26
None,Hibernian,SCO,1,1347.55114746,2020-03-13,2020-08-01
None,Slovacko,CZE,1,1347.10693359,2020-06-28,2020-08-22
None,Haugesund,NOR,1,1346.79394531,2020-07-30,2020-08-02
None,Sigma Olomouc,CZE,1,1345.56408691,2020-06-29,2020-08-22
None,Slavia Sofia,BUL,1,1344.1282959,2020-07-20,2020-08-09
None,Olimpik Donetsk,UKR,1,1343.70690918,2020-07-17,2020-08-05
None,Genclerbirligi,TUR,1,1343.39453125,2020-07-26,2020-08-05
